trajectory_id,event_index,event_type,timestamp_minutes,latitude,longitude,planned_latitude,planned_longitude,actual_mode,planned_mode,segment_distance_km,idle_minutes,fare_amount,scheduled_arrival_minutes
SCTD-0185,2,location,554.484,12.9596921,77.6616167,12.9596921,77.6288772,taxi,taxi,2.735739,3.626,0,556.216
SCTD-0185,3,location,559.913,12.9693743,77.6657232,12.9693743,77.6424686,taxi,taxi,1.164955,0,0,556.216
SCTD-0185,4,location,565.342,12.9790566,77.6563207,12.9790566,77.65606,taxi,taxi,1.482261,0,160.24,556.216
SCTD-0186,0,location,540.0,12.9239808,77.5779753,12.9239808,77.5779753,taxi,taxi,0.0,0,0,558.128
SCTD-0186,1,location,545.894,12.937862,77.6062476,12.937862,77.5902749,taxi,taxi,3.430836,0,0,558.128
SCTD-0186,2,location,551.812,12.9517432,77.6253985,12.9517432,77.6025745,taxi,taxi,2.586432,0.024,0,558.128
SCTD-0186,3,location,557.706,12.9656244,77.6316475,12.9656244,77.6148741,taxi,taxi,1.685529,0,0,558.128
SCTD-0186,4,location,563.6,12.9795056,77.6287716,12.9795056,77.6271737,taxi,taxi,1.574665,0,172.98,558.128
SCTD-0187,0,location,540.0,12.9544143,77.6142829,12.9544143,77.6142829,walk,walk,0.0,0,0,600.411
SCTD-0187,1,location,565.53,12.9591899,77.6391287,12.9591899,77.6242982,walk,walk,2.744259,0,0,600.411
SCTD-0187,2,location,594.243,12.9639655,77.6554909,12.9639655,77.6343135,walk,walk,1.850848,3.183,0,600.411
SCTD-0187,3,location,619.772,12.9687412,77.6598545,12.9687412,77.6443289,walk,walk,0.711036,0,0,600.411
SCTD-0187,4,location,645.302,12.9735168,77.6557334,12.9735168,77.6543442,walk,walk,0.693829,0,0.0,600.411
SCTD-0188,0,location,540.0,12.9422979,77.5855368,12.9422979,77.5855368,walk,walk,0.0,0,0,628.689
SCTD-0188,1,location,571.157,12.9558168,77.6149653,12.9558168,77.5942261,walk,walk,3.525626,0,0,628.689
SCTD-0188,2,location,603.763,12.9693358,77.63236,12.9693358,77.6029153,walk,walk,2.410943,1.449,0,628.689
SCTD-0188,3,location,634.92,12.9828547,77.6327332,12.9828547,77.6116046,walk,walk,1.503784,0,0,628.689
SCTD-0188,4,location,666.077,12.9963737,77.6210681,12.9963737,77.6202939,walk,walk,1.963976,0,0.0,628.689
SCTD-0189,0,location,540.0,12.9191919,77.5820536,12.9191919,77.5820536,walk,walk,0.0,0,0,686.256
SCTD-0189,1,location,584.384,12.9378007,77.6260604,12.9378007,77.6011332,walk,walk,5.19882,0,0,686.256
SCTD-0189,2,location,632.673,12.9564094,77.6555799,12.9564094,77.6202127,walk,walk,3.809858,3.904,0,686.256
SCTD-0189,3,location,677.057,12.9750181,77.664606,12.9750181,77.6392923,walk,walk,2.288714,0,0,686.256
SCTD-0189,4,location,721.441,12.9936269,77.6591374,12.9936269,77.6583719,walk,walk,2.152367,0,0.0,686.256
SCTD-0190,0,location,540.0,12.916001,77.6287335,12.916001,77.6287335,walk,walk,0.0,0,0,597.642
SCTD-0190,1,location,561.767,12.9261229,77.6490331,12.9261229,77.6310364,walk,walk,2.471237,0,0,597.642
SCTD-0190,2,location,584.573,12.9362448,77.6588388,12.9362448,77.6333393,walk,walk,1.547924,1.04,0,597.642
SCTD-0190,3,location,606.34,12.9463666,77.6538018,12.9463666,77.6356422,walk,walk,1.250886,0,0,597.642
SCTD-0190,4,location,628.107,12.9564885,77.6382681,12.9564885,77.6379451,walk,walk,2.02494,0,0.0,597.642
SCTD-0191,0,location,540.0,12.9238781,77.6188977,12.9238781,77.6188977,taxi,taxi,0.0,0,0,557.37
SCTD-0191,1,location,544.086,12.9366156,77.6318602,12.9366156,77.6313206,taxi,taxi,1.994888,0,0,557.37
SCTD-0191,2,idle,621.376,12.9493532,77.644671,12.9493532,77.6437435,taxi,taxi,1.983287,73.204,0,557.37
SCTD-0191,3,location,625.462,12.9620907,77.657267,12.9620907,77.6561665,taxi,taxi,1.967019,0,0,557.37
SCTD-0191,4,location,629.547,12.9748282,77.6697111,12.9748282,77.6685894,taxi,taxi,1.955588,0,120.55,557.37
SCTD-0192,0,location,540.0,12.9134813,77.6154239,12.9134813,77.6154239,walk,walk,0.0,0,0,681.453
SCTD-0192,1,location,577.348,12.9344384,77.6309404,12.9344384,77.6302268,walk,walk,2.87373,0,0,681.453
SCTD-0192,2,idle,712.787,12.9553954,77.6461027,12.9553954,77.6450296,walk,walk,2.851366,98.09,0,681.453
SCTD-0192,3,location,750.135,12.9763525,77.6607642,12.9763525,77.6598325,walk,walk,2.82036,0,0,681.453
SCTD-0192,4,location,787.483,12.9973095,77.6750715,12.9973095,77.6746353,walk,walk,2.798843,0,0.0,681.453
SCTD-0193,0,location,540.0,12.9546768,77.6185869,12.9546768,77.6185869,walk,walk,0.0,0,0,613.49
SCTD-0193,1,location,560.242,12.9642289,77.6289083,12.9642289,77.627963,walk,walk,1.542435,0,0,613.49
SCTD-0193,2,idle,671.884,12.9737811,77.6388841,12.9737811,77.6373391,walk,walk,1.51547,91.401,0,613.49
SCTD-0193,3,location,692.126,12.9833332,77.6483711,12.9833332,77.6467152,walk,walk,1.478128,0,0,613.49
SCTD-0193,4,location,712.368,12.9928853,77.6575124,12.9928853,77.6560912,walk,walk,1.452302,0,0.0,613.49
SCTD-0194,0,location,540.0,12.9151525,77.5754506,12.9151525,77.5754506,walk,walk,0.0,0,0,646.202
SCTD-0194,1,location,566.656,12.9299262,77.5887087,12.9299262,77.587875,walk,walk,2.182502,0,0,646.202
SCTD-0194,2,idle,691.814,12.9446998,77.6016566,12.9446998,77.6002995,walk,walk,2.16047,98.502,0,646.202
SCTD-0194,3,location,718.47,12.9594735,77.614166,12.9594735,77.6127239,walk,walk,2.129851,0,0,646.202
SCTD-0194,4,location,745.126,12.9742471,77.6263651,12.9742471,77.6251483,walk,walk,2.108564,0,0.0,646.202
SCTD-0195,0,location,540.0,12.9262144,77.6051518,12.9262144,77.6051518,walk,walk,0.0,0,0,625.313
SCTD-0195,1,location,561.214,12.9377419,77.6165432,12.9377419,77.6155442,walk,walk,1.779633,0,0,625.313
SCTD-0195,2,idle,657.139,12.9492694,77.6275755,12.9492694,77.6259365,walk,walk,1.752818,74.711,0,625.313
SCTD-0195,3,location,678.353,12.9607968,77.6380997,12.9607968,77.6363289,walk,walk,1.715704,0,0,625.313
SCTD-0195,4,location,699.567,12.9723243,77.6482646,12.9723243,77.6467212,walk,walk,1.690042,0,0.0,625.313
SCTD-0196,0,location,540.0,12.9393899,77.5830774,12.9393899,77.5830774,taxi,taxi,0.0,0,0,563.73
SCTD-0196,1,location,545.392,12.954119,77.6030384,12.954119,77.6025338,taxi,taxi,2.713222,0,0,563.73
SCTD-0196,2,idle,630.169,12.9688481,77.6228598,12.9688481,77.6219901,taxi,taxi,2.701081,79.386,0,563.73
SCTD-0196,3,location,635.561,12.9835773,77.6424839,12.9835773,77.6414464,taxi,taxi,2.684004,0,0,563.73
SCTD-0196,4,location,640.953,12.9983064,77.6619683,12.9983064,77.6609027,taxi,taxi,2.671938,0,175.28,563.73
SCTD-0197,0,location,540.0,12.9262414,77.6094876,12.9262414,77.6094876,walk,walk,0.0,0,0,616.375
SCTD-0197,1,location,560.107,12.9345374,77.6214296,12.9345374,77.6207223,walk,walk,1.589326,0,0,616.375
SCTD-0197,2,idle,663.713,12.9428333,77.6331589,12.9428333,77.631957,walk,walk,1.570577,83.498,0,616.375
SCTD-0197,3,location,683.82,12.9511293,77.6445873,12.9511293,77.6431916,walk,walk,1.544276,0,0,616.375
SCTD-0197,4,location,703.927,12.9594253,77.655803,12.9594253,77.6544263,walk,walk,1.525816,0,0.0,616.375
SCTD-0198,0,location,540.0,12.9052697,77.5863113,12.9052697,77.5863113,walk,walk,0.0,0,0,668.012
SCTD-0198,1,location,570.213,12.9182602,77.6061397,12.9182602,77.6058162,walk,walk,2.5894,0,0,668.012
SCTD-0198,2,idle,692.785,12.9312506,77.6258522,12.9312506,77.6253212,walk,walk,2.578896,92.359,0,668.012
SCTD-0198,3,location,722.998,12.944241,77.6454008,12.944241,77.6448261,walk,walk,2.564111,0,0,668.012
SCTD-0198,4,location,753.211,12.9572314,77.6648335,12.9572314,77.664331,walk,walk,2.553653,0,0.0,668.012
SCTD-0199,0,location,540.0,12.906674,77.593859,12.906674,77.593859,bus,bus,0.0,0,0,573.854
SCTD-0199,1,location,547.502,12.924814,77.6090559,12.924814,77.6080893,bus,bus,2.604118,0,0,573.854
SCTD-0199,2,idle,641.412,12.942954,77.6238922,12.942954,77.6223195,bus,bus,2.579509,86.408,0,573.854
SCTD-0199,3,location,648.914,12.961094,77.6382186,12.961094,77.6365498,bus,bus,2.545355,0,0,573.854
SCTD-0199,4,location,656.415,12.979234,77.6521843,12.979234,77.6507801,bus,bus,2.521639,0,37.89,573.854
SCTD-0200,0,location,540.0,12.9168137,77.583685,12.9168137,77.583685,taxi,taxi,0.0,0,0,559.798
SCTD-0200,1,location,545.788,12.9344619,77.5943797,12.9344619,77.5934067,taxi,taxi,2.279133,0,0,559.798
SCTD-0200,2,idle,648.321,12.9521102,77.6046568,12.9521102,77.6031283,taxi,taxi,2.256416,96.745,0,559.798
SCTD-0200,3,location,654.108,12.9697585,77.6143432,12.9697585,77.61285,taxi,taxi,2.225482,0,0,559.798
SCTD-0200,4,location,659.896,12.9874068,77.6236119,12.9874068,77.6225716,taxi,taxi,2.204459,0,154.04,559.798
SCTD-0201,0,location,540.0,12.9064753,77.6162177,12.9064753,77.6162177,walk,walk,0.0,0,0,639.018
SCTD-0201,1,location,565.833,12.919716,77.62922,12.919716,77.6284386,walk,walk,2.038037,0,0,639.018
SCTD-0201,2,idle,677.452,12.9329567,77.6419039,12.9329567,77.6406596,walk,walk,2.014283,85.787,0,639.018
SCTD-0201,3,location,703.284,12.9461974,77.6541375,12.9461974,77.6528806,walk,walk,1.981251,0,0,639.018
SCTD-0201,4,location,729.117,12.9594381,77.6660527,12.9594381,77.6651015,walk,walk,1.958279,0,0.0,639.018
SCTD-0202,0,location,540.0,12.9294285,77.6343118,12.9294285,77.6343118,bus,bus,0.0,0,0,559.851
SCTD-0202,1,location,546.854,12.9394841,77.6436441,12.9394841,77.6433834,bus,bus,1.507675,0,0,559.851
SCTD-0202,2,idle,622.637,12.9495396,77.6528862,12.9495396,77.6524549,bus,bus,1.501111,68.929,0,559.851
SCTD-0202,3,location,629.491,12.9595952,77.6620008,12.9595952,77.6615265,bus,bus,1.4919,0,0,559.851
SCTD-0202,4,location,636.345,12.9696507,77.6710252,12.9696507,77.670598,bus,bus,1.485422,0,24.73,559.851
SCTD-0203,0,location,540.0,12.9493566,77.5869199,12.9493566,77.5869199,walk,walk,0.0,0,0,609.636
SCTD-0203,1,location,556.683,12.9501104,77.6003376,12.9501104,77.5997484,walk,walk,1.456461,0,0,609.636
SCTD-0203,2,idle,670.891,12.9508642,77.6135059,12.9508642,77.612577,walk,walk,1.429459,97.524,0,609.636
SCTD-0203,3,location,687.575,12.951618,77.6263212,12.951618,77.6254056,walk,walk,1.391278,0,0,609.636
SCTD-0203,4,location,704.258,12.9523718,77.638887,12.9523718,77.6382342,walk,walk,1.364281,0,0.0,609.636
SCTD-0204,0,location,540.0,12.9403999,77.6263566,12.9403999,77.6263566,bus,bus,0.0,0,0,557.833
SCTD-0204,1,location,546.334,12.9511598,77.6324392,12.9511598,77.6318728,bus,bus,1.366011,0,0,557.833
SCTD-0204,2,idle,611.282,12.9619196,77.6383072,12.9619196,77.637389,bus,bus,1.354924,58.614,0,557.833
SCTD-0204,3,location,617.616,12.9726795,77.6438715,12.9726795,77.6429053,bus,bus,1.339785,0,0,557.833
SCTD-0204,4,location,623.95,12.9834394,77.6492211,12.9834394,77.6484215,bus,bus,1.329464,0,20.93,557.833
SCTD-0205,0,location,540.0,12.9279842,77.5878997,12.9279842,77.5878997,taxi,taxi,0.0,0,0,565.943
SCTD-0205,1,location,548.661,12.9473215,77.6071364,12.9473215,77.6061118,taxi,taxi,2.994916,0,0,565.943
SCTD-0205,2,idle,634.88,12.9666589,77.6259384,12.9666589,77.624324,taxi,taxi,2.962205,77.557,0,565.943
SCTD-0205,3,location,643.541,12.9859962,77.6441254,12.9859962,77.6425361,taxi,taxi,2.916664,0,0,565.943
SCTD-0205,4,location,652.202,13.0053336,77.6618774,13.0053336,77.6607482,taxi,taxi,2.884929,0,171.92,565.943
SCTD-0206,0,location,540.0,12.9476842,77.6077083,12.9476842,77.6077083,walk,walk,0.0,0,0,624.8
SCTD-0206,1,location,562.36,12.9572687,77.62028,12.9572687,77.6198836,walk,walk,1.72968,0,0,624.8
SCTD-0206,2,idle,660.734,12.9668531,77.6326642,12.9668531,77.6320589,walk,walk,1.713678,76.014,0,624.8
SCTD-0206,3,location,683.094,12.9764376,77.6447831,12.9764376,77.6442342,walk,walk,1.691224,0,0,624.8
SCTD-0206,4,location,705.454,12.9860221,77.6567144,12.9860221,77.6564095,walk,walk,1.675451,0,0.0,624.8
SCTD-0207,0,location,540.0,12.9263857,77.5811358,12.9263857,77.5811358,taxi,taxi,0.0,0,0,560.955
SCTD-0207,1,location,545.668,12.9447038,77.5929215,12.9447038,77.5920883,taxi,taxi,2.404219,0,0,560.955
SCTD-0207,2,idle,635.392,12.9630219,77.6044305,12.9630219,77.6030408,taxi,taxi,2.388377,84.056,0,560.955
SCTD-0207,3,location,641.061,12.98134,77.6155482,12.98134,77.6139934,taxi,taxi,2.366459,0,0,560.955
SCTD-0207,4,location,646.729,12.9996581,77.626389,12.9996581,77.6249459,taxi,taxi,2.351288,0,142.42,560.955
SCTD-0208,0,location,540.0,12.9153152,77.6345644,12.9153152,77.6345644,taxi,taxi,0.0,0,0,555.581
SCTD-0208,1,location,543.686,12.9278809,77.6451006,12.9278809,77.6443308,taxi,taxi,1.804509,0,0,555.581
SCTD-0208,2,idle,646.096,12.9404467,77.6552772,12.9404467,77.6540972,taxi,taxi,1.780068,98.723,0,555.581
SCTD-0208,3,location,649.782,12.9530124,77.6649452,12.9530124,77.6638636,taxi,taxi,1.74642,0,0,555.581
SCTD-0208,4,location,653.469,12.9655782,77.6742534,12.9655782,77.67363,taxi,taxi,1.723286,0,104.3,555.581
SCTD-0209,0,location,540.0,12.9587443,77.6231471,12.9587443,77.6231471,walk,walk,0.0,0,0,586.216
SCTD-0209,1,location,553.281,12.9659476,77.6281218,12.9659476,77.6274045,walk,walk,0.96548,0,0,586.216
SCTD-0209,2,idle,653.181,12.9731509,77.6327161,12.9731509,77.631662,walk,walk,0.943077,86.619,0,586.216
SCTD-0209,3,location,666.462,12.9803542,77.6367723,12.9803542,77.6359195,walk,walk,0.913639,0,0,586.216
SCTD-0209,4,location,679.744,12.9875576,77.6404481,12.9875576,77.6401769,walk,walk,0.894531,0,0.0,586.216
SCTD-0210,0,location,540.0,12.9507013,77.6011534,12.9507013,77.6011534,bus,bus,0.0,0,0,561.64
SCTD-0210,1,location,546.181,12.9629333,77.6097465,12.9629333,77.6093251,bus,bus,1.648362,0,0,561.64
SCTD-0210,2,idle,643.543,12.9751654,77.618256,12.9751654,77.6174969,bus,bus,1.643237,91.182,0,561.64
SCTD-0210,3,location,649.724,12.9873975,77.6266473,12.9873975,77.6256687,bus,bus,1.636057,0,0,561.64
SCTD-0210,4,location,655.904,12.9996295,77.634955,12.9996295,77.6338405,bus,bus,1.631015,0,24.1,561.64
SCTD-0211,0,location,540.0,12.9431775,77.6236517,12.9431775,77.6236517,walk,walk,0.0,0,0,602.309
SCTD-0211,1,location,556.064,12.9524593,77.6311047,12.9524593,77.6300968,walk,walk,1.310549,0,0,602.309
SCTD-0211,2,location,576.044,12.9617411,77.6381115,12.9617411,77.636542,walk,walk,1.281294,3.916,0,602.309
SCTD-0211,3,location,592.108,12.9710229,77.644487,12.9710229,77.6429871,walk,walk,1.24197,0,0,602.309
SCTD-0211,4,location,608.172,12.9803047,77.6504162,12.9803047,77.6494323,walk,walk,1.215716,0,198.96,602.309
SCTD-0212,0,location,540.0,12.9286278,77.605665,12.9286278,77.605665,taxi,taxi,0.0,0,0,557.563
SCTD-0212,1,location,545.772,12.945398,77.612558,12.945398,77.6116914,taxi,taxi,2.008826,0,0,557.563
SCTD-0212,2,location,555.491,12.9621683,77.6191006,12.9621683,77.6177177,taxi,taxi,1.995003,3.947,0,557.563
SCTD-0212,3,location,561.262,12.9789386,77.6251477,12.9789386,77.6237441,taxi,taxi,1.976541,0,0,557.563
SCTD-0212,4,location,567.034,12.9957088,77.6308443,12.9957088,77.6297705,taxi,taxi,1.964265,0,2.1,557.563
SCTD-0213,0,location,540.0,12.9098142,77.6252228,12.9098142,77.6252228,bus,bus,0.0,0,0,568.032
SCTD-0213,1,location,547.015,12.9287207,77.6259158,12.9287207,77.6254177,bus,bus,2.103648,0,0,568.032
SCTD-0213,2,location,555.349,12.9476271,77.6263772,12.9476271,77.6256125,bus,bus,2.102901,1.319,0,568.032
SCTD-0213,3,location,562.364,12.9665336,77.6265109,12.9665336,77.6258074,bus,bus,2.102356,0,0,568.032
SCTD-0213,4,location,569.379,12.9854401,77.6264129,12.9854401,77.6260022,bus,bus,2.102333,0,3.58,568.032
SCTD-0214,0,location,540.0,12.9403711,77.6017628,12.9403711,77.6017628,walk,walk,0.0,0,0,626.657
SCTD-0214,1,location,562.765,12.9498401,77.6151339,12.9498401,77.6144669,walk,walk,1.791162,0,0,626.657
SCTD-0214,2,location,586.437,12.9593092,77.6282341,12.9593092,77.6271711,walk,walk,1.767456,0.907,0,626.657
SCTD-0214,3,location,609.203,12.9687782,77.6409512,12.9687782,77.6398752,walk,walk,1.734245,0,0,626.657
SCTD-0214,4,location,631.968,12.9782473,77.6533974,12.9782473,77.6525793,walk,walk,1.710968,0,2.52,626.657
SCTD-0215,0,location,540.0,12.9204184,77.5897612,12.9204184,77.5897612,bus,bus,0.0,0,0,568.714
SCTD-0215,1,location,547.193,12.9357719,77.6026014,12.9357719,77.6018747,bus,bus,2.202529,0,0,568.714
SCTD-0215,2,location,554.983,12.9511254,77.6151535,12.9511254,77.6139882,bus,bus,2.182884,0.598,0,568.714
SCTD-0215,3,location,562.175,12.9664789,77.627298,12.9664789,77.6261016,bus,bus,2.155589,0,0,568.714
SCTD-0215,4,location,569.368,12.9818325,77.6391544,12.9818325,77.6382151,bus,bus,2.136616,0,413.73,568.714
SCTD-0216,0,location,540.0,12.9103837,77.6152688,12.9103837,77.6152688,taxi,taxi,0.0,0,0,558.855
SCTD-0216,1,location,544.669,12.9287534,77.6211079,12.9287534,77.6205449,taxi,taxi,2.138414,0,0,558.855
SCTD-0216,2,location,550.646,12.9471232,77.6267347,12.9471232,77.625821,taxi,taxi,2.131702,1.309,0,558.855
SCTD-0216,3,location,555.315,12.9654929,77.6320609,12.9654929,77.6310971,taxi,taxi,2.122606,0,0,558.855
SCTD-0216,4,location,559.984,12.9838627,77.6371747,12.9838627,77.6363732,taxi,taxi,2.116449,0,3.1,558.855
SCTD-0217,0,location,540.0,12.9162941,77.5786204,12.9162941,77.5786204,walk,walk,0.0,0,0,667.051
SCTD-0217,1,location,568.165,12.9261641,77.6004007,12.9261641,77.5997676,walk,walk,2.603195,0,0,667.051
SCTD-0217,2,location,598.756,12.9360341,77.6218323,12.9360341,77.6209147,walk,walk,2.568898,2.427,0,667.051
SCTD-0217,3,location,626.921,12.9459041,77.6427708,12.9459041,77.6420619,walk,walk,2.5206,0,0,667.051
SCTD-0217,4,location,655.085,12.9557742,77.6633606,12.9557742,77.6632091,walk,walk,2.486553,0,2.57,667.051
SCTD-0218,0,location,540.0,12.9482445,77.5847772,12.9482445,77.5847772,walk,walk,0.0,0,0,634.996
SCTD-0218,1,location,565.073,12.9504764,77.6024754,12.9504764,77.6021595,walk,walk,1.933901,0,0,634.996
SCTD-0218,2,location,590.615,12.9527082,77.6200564,12.9527082,77.6195418,walk,walk,1.921281,0.468,0,634.996
SCTD-0218,3,location,615.689,12.95494,77.6374715,12.95494,77.6369242,walk,walk,1.903441,0,0,634.996
SCTD-0218,4,location,640.762,12.9571719,77.6547694,12.9571719,77.6543065,walk,walk,1.890823,0,2.66,634.996
SCTD-0219,0,location,540.0,12.9196596,77.585928,12.9196596,77.585928,bus,bus,0.0,0,0,575.778
SCTD-0219,1,location,549.534,12.940675,77.598581,12.940675,77.5980995,bus,bus,2.709439,0,0,575.778
SCTD-0219,2,location,562.621,12.9616904,77.6110108,12.9616904,77.610271,bus,bus,2.697222,3.552,0,575.778
SCTD-0219,3,location,572.155,12.9827058,77.6231249,12.9827058,77.6224425,bus,bus,2.680247,0,0,575.778
SCTD-0219,4,location,581.689,13.0037211,77.6350158,13.0037211,77.634614,bus,bus,2.668428,0,2.67,575.778
SCTD-0220,0,location,540.0,12.9496208,77.5945706,12.9496208,77.5945706,walk,walk,0.0,0,0,637.374
SCTD-0220,1,location,566.28,12.9555136,77.6120796,12.9555136,77.6114948,walk,walk,2.007332,0,0,637.374
SCTD-0220,2,location,594.694,12.9614065,77.6293953,12.9614065,77.628419,walk,walk,1.987502,2.135,0,637.374
SCTD-0220,3,location,620.974,12.9672993,77.6464375,12.9672993,77.6453432,walk,walk,1.959516,0,0,637.374
SCTD-0220,4,location,647.253,12.9731921,77.6632865,12.9731921,77.6622673,walk,walk,1.939744,0,396.45,637.374
SCTD-0221,0,location,540.0,12.9618807,77.5983202,12.9618807,77.5983202,bus,bus,0.0,0,0,564.396
SCTD-0221,1,location,547.154,12.9667083,77.6151428,12.9667083,77.6144627,bus,bus,1.900304,0,0,564.396
SCTD-0221,2,location,554.361,12.9715359,77.6317574,12.9715359,77.6306052,bus,bus,1.878664,0.052,0,564.396
SCTD-0221,3,location,561.515,12.9763635,77.6480779,12.9763635,77.6467477,bus,bus,1.848111,0,0,564.396
SCTD-0221,4,location,568.669,12.9811911,77.6641904,12.9811911,77.6628902,bus,bus,1.826525,0,282.31,564.396
SCTD-0222,0,location,540.0,12.911272,77.5918957,12.911272,77.5918957,bus,bus,0.0,0,0,575.737
SCTD-0222,1,location,549.065,12.9278935,77.6108628,12.9278935,77.6098078,bus,bus,2.76436,0,0,575.737
SCTD-0222,2,location,560.624,12.944515,77.6293937,12.944515,77.6277199,bus,bus,2.729287,2.493,0,575.737
SCTD-0222,3,location,569.689,12.9611365,77.6473075,12.9611365,77.645632,bus,bus,2.68037,0,0,575.737
SCTD-0222,4,location,578.755,12.977758,77.6647849,12.977758,77.6635442,bus,bus,2.646229,0,477.87,575.737
SCTD-0223,0,location,540.0,12.9114424,77.6318911,12.9114424,77.6318911,bus,bus,0.0,0,0,565.693
SCTD-0223,1,location,546.436,12.9279784,77.637693,12.9279784,77.6372111,bus,bus,1.943267,0,0,565.693
SCTD-0223,2,location,555.278,12.9445144,77.643297,12.9445144,77.6425311,bus,bus,1.936423,2.407,0,565.693
SCTD-0223,3,location,561.714,12.9610504,77.6486212,12.9610504,77.6478511,bus,bus,1.927116,0,0,565.693
SCTD-0223,4,location,568.15,12.9775864,77.6537475,12.9775864,77.653171,bus,bus,1.920794,0,3.0,565.693
SCTD-0224,0,location,540.0,12.9604104,77.6344064,12.9604104,77.6344064,taxi,taxi,0.0,0,0,549.609
SCTD-0224,1,location,542.28,12.9647229,77.6438699,12.9647229,77.643347,taxi,taxi,1.132051,0,0,549.609
SCTD-0224,2,location,547.736,12.9690354,77.6531564,12.9690354,77.6522877,taxi,taxi,1.114702,3.175,0,549.609
SCTD-0224,3,location,550.016,12.9733479,77.6621928,12.9733479,77.6612283,taxi,taxi,1.090279,0,0,549.609
SCTD-0224,4,location,552.296,12.9776604,77.6710523,12.9776604,77.6701689,taxi,taxi,1.073082,0,1.58,549.609
SCTD-0225,0,location,540.0,12.9223322,77.5946453,12.9223322,77.5946453,walk,walk,0.0,0,0,667.457
SCTD-0225,1,location,574.92,12.93662,77.6137957,12.93662,77.6130413,walk,walk,2.613708,0,0,667.457
SCTD-0225,2,location,611.831,12.9509077,77.6326754,12.9509077,77.6314373,walk,walk,2.590391,1.991,0,667.457
SCTD-0225,3,location,646.751,12.9651954,77.6511724,12.9651954,77.6498332,walk,walk,2.557665,0,0,667.457
SCTD-0225,4,location,681.671,12.9794832,77.6693986,12.9794832,77.6682292,walk,walk,2.534653,0,379.4,667.457
SCTD-0226,0,location,540.0,12.935068,77.6309999,12.935068,77.6309999,bus,bus,0.0,0,0,563.078
SCTD-0226,1,location,545.275,12.9496478,77.6374005,12.9496478,77.636595,bus,bus,1.763358,0,0,563.078
SCTD-0226,2,location,552.904,12.9642276,77.6434927,12.9642276,77.6421902,bus,bus,1.750469,2.353,0,563.078
SCTD-0226,3,location,558.18,12.9788074,77.6491488,12.9788074,77.6477853,bus,bus,1.733183,0,0,563.078
SCTD-0226,4,location,563.455,12.9933872,77.6544964,12.9933872,77.6533805,bus,bus,1.721635,0,316.05,563.078
SCTD-0227,0,location,540.0,12.949691,77.5928152,12.949691,77.5928152,walk,walk,0.0,0,0,601.733
SCTD-0227,1,location,559.075,12.9557827,77.6029487,12.9557827,77.6023414,walk,walk,1.290224,0,0,601.733
SCTD-0227,2,location,579.472,12.9618744,77.6127748,12.9618744,77.6118675,walk,walk,1.26198,1.323,0,601.733
SCTD-0227,3,location,598.547,12.9679661,77.6221662,12.9679661,77.6213937,walk,walk,1.222482,0,0,601.733
SCTD-0227,4,location,617.621,12.9740578,77.6312504,12.9740578,77.6309198,walk,walk,1.19488,0,1.88,601.733
SCTD-0228,0,location,540.0,12.9536284,77.5908432,12.9536284,77.5908432,taxi,taxi,0.0,0,0,560.282
SCTD-0228,1,location,545.978,12.9666705,77.6080555,12.9666705,77.6071007,taxi,taxi,2.362618,0,0,560.282
SCTD-0228,2,location,555.391,12.9797126,77.6248156,12.9797126,77.6233581,taxi,taxi,2.324054,3.434,0,560.282
SCTD-0228,3,location,561.369,12.9927547,77.640936,12.9927547,77.6396155,taxi,taxi,2.270236,0,0,560.282
SCTD-0228,4,location,567.347,13.0057968,77.656604,13.0057968,77.6558729,taxi,taxi,2.232677,0,478.41,560.282
SCTD-0229,0,location,540.0,12.9173534,77.6237858,12.9173534,77.6237858,taxi,taxi,0.0,0,0,550.99
SCTD-0229,1,location,541.882,12.927049,77.6300025,12.927049,77.6293702,taxi,taxi,1.271319,0,0,550.99
SCTD-0229,2,location,546.391,12.9367445,77.6360128,12.9367445,77.6349546,taxi,taxi,1.259586,2.627,0,550.99
SCTD-0229,3,location,548.273,12.94644,77.6417309,12.94644,77.640539,taxi,taxi,1.243499,0,0,550.99
SCTD-0229,4,location,550.155,12.9561355,77.6472425,12.9561355,77.6461235,taxi,taxi,1.232484,0,1.49,550.99
SCTD-0230,0,location,540.0,12.9401072,77.5969024,12.9401072,77.5969024,bus,bus,0.0,0,0,553.153
SCTD-0230,1,location,544.436,12.9468293,77.6035625,12.9468293,77.602843,bus,bus,1.039043,0,0,553.153
SCTD-0230,2,location,550.813,12.9535513,77.609815,12.9535513,77.6087836,bus,bus,1.008855,1.94,0,553.153
SCTD-0230,3,location,555.249,12.9602733,77.6154912,12.9602733,77.6147241,bus,bus,0.968004,0,0,553.153
SCTD-0230,4,location,559.685,12.9669953,77.6207599,12.9669953,77.6206647,bus,bus,0.940548,0,1.7,553.153
SCTD-0231,0,location,540.0,12.920203,77.6173044,12.920203,77.6173044,walk,walk,0.0,0,0,652.361
SCTD-0231,1,location,564.949,12.9404105,77.6308058,12.9404105,77.6169911,walk,walk,2.681391,0,0,652.361
SCTD-0231,2,location,590.959,12.9606179,77.6441744,12.9606179,77.6166778,walk,walk,2.673504,1.06,0,652.361
SCTD-0231,3,location,615.908,12.9808253,77.6573543,12.9808253,77.6163645,walk,walk,2.662416,0,0,652.361
